alpha,arrivals_early,arrivals_late,arrivals_on_time,beta,capacity,config,distance_total,exec_s,gamma,history_last,lambda_weight,length_speed_kph,max_operation_time,min_travel_minutes,mu_weight,n_ants,n_iters,objective_cost,pct_on_time,penalty_alpha,penalty_beta,penalty_capacity,penalty_gamma,penalty_time,penalty_total,penalty_window,q,rho,run,scenario,status,targets,time_factor,total_time,unload_time,weight
1.2,2,1,17,2.0,20.0,street_time_alpha1.2,1219.6504469660752,0.8648765850002746,1.0,1350.6826159513746,1.0,18.0,600.0,1.5,1.0,30,80,1350.6826159513746,85.0,1.0,1.0,0.0,1.0,0.0,131.03216898529945,131.03216898529945,100.0,0.5,7,E3_large,ok,20,5.0,397.6997309353716,10,street_time
1.0,4,2,14,1.5,20.0,street_time_beta1.5,1202.6707284647202,0.8141776410002421,1.0,1299.579670102673,1.0,18.0,600.0,1.5,1.0,30,80,1299.579670102673,70.0,1.0,1.0,0.0,1.0,0.0,96.90894163795275,96.90894163795275,100.0,0.5,7,E3_large,ok,20,5.0,383.79622057683946,10,street_time
1.0,2,0,18,2.5,20.0,street_time_beta2.5,1280.2839637633288,0.8259269560003304,1.0,1373.4587687414296,1.0,18.0,600.0,1.5,1.0,30,80,1373.4587687414296,90.0,1.0,1.0,0.0,1.0,0.0,93.17480497810084,93.17480497810084,100.0,0.5,7,E3_large,ok,20,5.0,402.75252400180943,10,street_time
1.0,3,2,15,2.0,20.0,street_time_gamma0.7,1285.3582111231235,0.91165427299984,0.7,1375.29910758119,1.0,18.0,600.0,1.5,1.0,30,80,1375.29910758119,75.0,1.0,1.0,0.0,1.0,0.0,89.94089645806633,89.94089645806633,100.0,0.5,7,E3_large,ok,20,5.0,374.9352048850013,10,street_time
1.0,4,1,15,2.0,20.0,street_time_gamma1.3,1186.1686778570452,0.8313125770000624,1.3,1367.3430946580906,1.0,18.0,600.0,1.5,1.0,30,80,1367.3430946580906,75.0,1.0,1.0,0.0,1.0,0.0,181.17441680104542,181.17441680104542,100.0,0.5,7,E3_large,ok,20,5.0,424.141857377712,10,street_time
1.0,3,0,17,2.0,20.0,street_time_rho0.3,1166.2376989161796,0.790655716999936,1.0,1243.387463963621,1.0,18.0,600.0,1.5,1.0,30,80,1243.387463963621,85.0,1.0,1.0,0.0,1.0,0.0,77.14976504744135,77.14976504744135,100.0,0.3,7,E3_large,ok,20,5.0,377.7545428875794,10,street_time
1.0,3,0,17,2.0,20.0,street_time_rho0.7,1309.523503707442,0.8029680690005989,1.0,1364.4304725768143,1.0,18.0,600.0,1.5,1.0,30,80,1364.4304725768143,85.0,1.0,1.0,0.0,1.0,0.0,54.906968869372406,54.906968869372406,100.0,0.7,7,E3_large,ok,20,5.0,366.7146035813289,10,street_time
1.0,1,14,5,2.0,20.0,random_length_base,35381.34327575891,0.0630047819995525,1.0,39151.71182893718,1.0,18.0,600.0,1.5,1.0,30,80,39151.71182893718,25.0,1.0,1.0,0.0,1.0,311.27611758279136,3770.368553178268,3459.0924355954767,100.0,0.5,7,E3_large,ok,20,5.0,911.2761175827914,10,length
1.0,2,9,9,2.0,20.0,random_street_time_base,2928.740684602413,0.06167611999990186,1.0,3885.3250530447704,1.0,18.0,600.0,1.5,1.0,30,80,3885.3250530447704,45.0,1.0,1.0,0.0,1.0,0.0,956.5843684423578,956.5843684423578,100.0,0.5,7,E3_large,ok,20,5.0,557.2121365571031,10,street_time
1.0,2,4,14,2.0,20.0,greedy_length_base,15346.194986867027,0.061875603999396844,1.0,15705.222660257119,1.0,18.0,600.0,1.5,1.0,30,80,15705.222660257119,70.0,1.0,1.0,0.0,1.0,0.0,359.0276733900917,359.0276733900917,100.0,0.5,7,E3_large,ok,20,5.0,545.8189264360647,10,length
1.0,2,1,17,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.109340611999869,1.0,1434.773101537367,1.0,18.0,600.0,1.5,1.0,30,80,1434.773101537367,85.0,1.0,1.0,0.0,1.0,0.0,135.17372791669266,135.17372791669266,100.0,0.5,7,E3_large,ok,20,5.0,404.36214148992167,10,street_time
1.0,2,4,14,2.0,20.0,length_base,14344.830752907863,0.8739994130000923,1.0,14681.805083630845,1.0,18.0,600.0,1.5,1.0,30,80,14681.805083630845,70.0,1.0,1.0,0.0,1.0,0.0,336.97433072298145,336.97433072298145,100.0,0.5,8,E3_large,ok,20,5.0,512.9233224081905,10,length
1.0,1,3,16,2.0,20.0,length_ants20,15462.411284013555,0.6041192089996912,1.0,15755.103604554206,1.0,18.0,600.0,1.5,1.0,20,80,15755.103604554206,80.0,1.0,1.0,0.0,1.0,0.0,292.69232054065196,292.69232054065196,100.0,0.5,8,E3_large,ok,20,5.0,523.4131708285777,10,length
1.0,1,3,16,2.0,20.0,length_ants40,13409.769847250407,1.1530980770003225,1.0,13697.849325654175,1.0,18.0,600.0,1.5,1.0,40,80,13697.849325654175,80.0,1.0,1.0,0.0,1.0,0.0,288.07947840376755,288.07947840376755,100.0,0.5,8,E3_large,ok,20,5.0,473.03555310789454,10,length
1.0,2,3,15,2.0,20.0,length_iters50,13958.146957402503,0.5876939749996382,1.0,14330.253041911643,1.0,18.0,600.0,1.5,1.0,30,50,14330.253041911643,75.0,1.0,1.0,0.0,1.0,0.0,372.10608450913924,372.10608450913924,100.0,0.5,8,E3_large,ok,20,5.0,496.3271092598711,10,length
1.0,2,5,13,2.0,20.0,length_iters120,13496.64138157165,1.2745979920000536,1.0,14109.121266622808,1.0,18.0,600.0,1.5,1.0,30,120,14109.121266622808,65.0,1.0,1.0,0.0,1.0,0.0,612.4798850511576,612.4798850511576,100.0,0.5,8,E3_large,ok,20,5.0,499.1328690091982,10,length
0.8,2,3,15,2.0,20.0,length_alpha0.8,13362.868829498855,0.8985762270003761,1.0,13633.792809210738,1.0,18.0,600.0,1.5,1.0,30,80,13633.792809210738,75.0,1.0,1.0,0.0,1.0,0.0,270.9239797118822,270.9239797118822,100.0,0.5,8,E3_large,ok,20,5.0,468.551257527625,10,length
1.2,2,1,17,2.0,20.0,length_alpha1.2,14957.854416306567,0.9229446270001063,1.0,15089.842667509958,1.0,18.0,600.0,1.5,1.0,30,80,15089.842667509958,85.0,1.0,1.0,0.0,1.0,0.0,131.98825120339131,131.98825120339131,100.0,0.5,8,E3_large,ok,20,5.0,468.8097187335129,10,length
1.0,2,6,12,1.5,20.0,length_beta1.5,13739.864111493169,0.8957435230004194,1.0,14570.54464180316,1.0,18.0,600.0,1.5,1.0,30,80,14570.54464180316,60.0,1.0,1.0,0.0,1.0,0.0,830.6805303099923,830.6805303099923,100.0,0.5,8,E3_large,ok,20,5.0,517.3645662107092,10,length
1.0,2,5,13,2.5,20.0,length_beta2.5,14001.051991343955,0.8974250270002813,1.0,14607.632915959279,1.0,18.0,600.0,1.5,1.0,30,80,14607.632915959279,65.0,1.0,1.0,0.0,1.0,0.0,606.5809246153236,606.5809246153236,100.0,0.5,8,E3_large,ok,20,5.0,499.55084951926005,10,length
1.0,2,4,14,2.0,20.0,length_gamma0.7,13842.056249619,0.9103798930000266,0.7,14299.544721993643,1.0,18.0,600.0,1.5,1.0,30,80,14299.544721993643,70.0,1.0,1.0,0.0,1.0,0.0,457.4884723746442,457.4884723746442,100.0,0.5,8,E3_large,ok,20,5.0,504.54374735337615,10,length
1.0,2,5,13,2.0,20.0,length_gamma1.3,13793.101076532903,0.8900063740002224,1.3,14653.716942783247,1.0,18.0,600.0,1.5,1.0,30,80,14653.716942783247,65.0,1.0,1.0,0.0,1.0,0.0,860.6158662503434,860.6158662503434,100.0,0.5,8,E3_large,ok,20,5.0,503.7278278019413,10,length
1.0,1,2,17,2.0,20.0,length_rho0.3,14776.226524535197,0.8775500230003672,1.0,14921.02661849311,1.0,18.0,600.0,1.5,1.0,30,80,14921.02661849311,85.0,1.0,1.0,0.0,1.0,0.0,144.80009395791274,144.80009395791274,100.0,0.3,8,E3_large,ok,20,5.0,473.6429830403455,10,length
1.0,1,3,16,2.0,20.0,length_rho0.7,14896.083895429589,0.8692991190000612,1.0,15090.449874996402,1.0,18.0,600.0,1.5,1.0,30,80,15090.449874996402,80.0,1.0,1.0,0.0,1.0,0.0,194.36597956681362,194.36597956681362,100.0,0.7,8,E3_large,ok,20,5.0,474.12071954563544,10,length
1.0,3,0,17,2.0,20.0,street_time_base,1245.7455097922173,0.8319260480002413,1.0,1318.228631459831,1.0,18.0,600.0,1.5,1.0,30,80,1318.228631459831,85.0,1.0,1.0,0.0,1.0,0.0,72.4831216676136,72.4831216676136,100.0,0.5,8,E3_large,ok,20,5.0,378.4232688342868,10,street_time
1.0,1,1,18,2.0,20.0,street_time_ants20,1351.2708036925121,0.5718857479996586,1.0,1519.123337099511,1.0,18.0,600.0,1.5,1.0,20,80,1519.123337099511,90.0,1.0,1.0,0.0,1.0,0.0,167.85253340699887,167.85253340699887,100.0,0.5,8,E3_large,ok,20,5.0,420.66809399590807,10,street_time
1.0,1,1,18,2.0,20.0,street_time_ants40,1270.5563353430036,1.073651468999742,1.0,1372.6691849543536,1.0,18.0,600.0,1.5,1.0,40,80,1372.6691849543536,90.0,1.0,1.0,0.0,1.0,0.0,102.11284961134993,102.11284961134993,100.0,0.5,8,E3_large,ok,20,5.0,407.4418883001158,10,street_time
1.0,1,1,18,2.0,20.0,street_time_iters50,1208.3952368358086,0.537289525000233,1.0,1361.994240633831,1.0,18.0,600.0,1.5,1.0,30,50,1361.994240633831,90.0,1.0,1.0,0.0,1.0,0.0,153.59900379802218,153.59900379802218,100.0,0.5,8,E3_large,ok,20,5.0,402.2617967578494,10,street_time
1.0,2,1,17,2.0,20.0,street_time_iters120,1261.157695716248,1.1617485010001474,1.0,1309.5565150538912,1.0,18.0,600.0,1.5,1.0,30,120,1309.5565150538912,85.0,1.0,1.0,0.0,1.0,0.0,48.39881933764303,48.39881933764303,100.0,0.5,8,E3_large,ok,20,5.0,355.70679845556015,10,street_time
0.8,3,0,17,2.0,20.0,street_time_alpha0.8,1250.0642362753933,0.8345101240001895,1.0,1285.0090282217716,1.0,18.0,600.0,1.5,1.0,30,80,1285.0090282217716,85.0,1.0,1.0,0.0,1.0,0.0,34.94479194637813,34.94479194637813,100.0,0.5,8,E3_large,ok,20,5.0,342.00420034609215,10,street_time
1.2,2,0,18,2.0,20.0,street_time_alpha1.2,1380.3831846312034,0.8326721670000552,1.0,1453.6226473091242,1.0,18.0,600.0,1.5,1.0,30,80,1453.6226473091242,90.0,1.0,1.0,0.0,1.0,0.0,73.2394626779207,73.2394626779207,100.0,0.5,8,E3_large,ok,20,5.0,390.3994160811761,10,street_time
1.0,2,0,18,1.5,20.0,street_time_beta1.5,1279.7650065091716,0.8604156090004835,1.0,1316.9570273912545,1.0,18.0,600.0,1.5,1.0,30,80,1316.9570273912545,90.0,1.0,1.0,0.0,1.0,0.0,37.192020882082886,37.192020882082886,100.0,0.5,8,E3_large,ok,20,5.0,346.72649346794515,10,street_time
1.0,2,0,18,2.5,20.0,street_time_beta2.5,1287.5103318869528,0.805057456999748,1.0,1304.272114367397,1.0,18.0,600.0,1.5,1.0,30,80,1304.272114367397,90.0,1.0,1.0,0.0,1.0,0.0,16.761782480444367,16.761782480444367,100.0,0.5,8,E3_large,ok,20,5.0,326.94169884778853,10,street_time
1.0,2,0,18,2.0,20.0,street_time_gamma0.7,1306.0317655173012,0.7753514249998261,0.7,1355.6699324089602,1.0,18.0,600.0,1.5,1.0,30,80,1355.6699324089602,90.0,1.0,1.0,0.0,1.0,0.0,49.638166891658955,49.638166891658955,100.0,0.5,8,E3_large,ok,20,5.0,361.361536061532,10,street_time
1.0,2,0,18,2.0,20.0,street_time_gamma1.3,1153.6866912736489,0.8277037090001613,1.3,1259.9044909730992,1.0,18.0,600.0,1.5,1.0,30,80,1259.9044909730992,90.0,1.0,1.0,0.0,1.0,0.0,106.21779969945044,106.21779969945044,100.0,0.5,8,E3_large,ok,20,5.0,405.2457460156859,10,street_time
1.0,3,0,17,2.0,20.0,street_time_rho0.3,1192.895217712531,0.7917720620007458,1.0,1231.3255907009077,1.0,18.0,600.0,1.5,1.0,30,80,1231.3255907009077,85.0,1.0,1.0,0.0,1.0,0.0,38.43037298837686,38.43037298837686,100.0,0.3,8,E3_large,ok,20,5.0,341.25661072821083,10,street_time
1.0,2,0,18,2.0,20.0,street_time_rho0.7,1259.7426071537743,0.8369764890003353,1.0,1292.0320225164494,1.0,18.0,600.0,1.5,1.0,30,80,1292.0320225164494,90.0,1.0,1.0,0.0,1.0,0.0,32.28941536267513,32.28941536267513,100.0,0.7,8,E3_large,ok,20,5.0,340.15535466892084,10,street_time
1.0,1,14,5,2.0,20.0,random_length_base,35622.55782284025,0.06430855700000393,1.0,39228.12836100256,1.0,18.0,600.0,1.5,1.0,30,80,39228.12836100256,25.0,1.0,1.0,0.0,1.0,319.178291526237,3605.570538162306,3286.392246636069,100.0,0.5,8,E3_large,ok,20,5.0,919.178291526237,10,length
1.0,1,6,13,2.0,20.0,random_street_time_base,2484.855216907872,0.11361341500014532,1.0,3323.9441914199306,1.0,18.0,600.0,1.5,1.0,30,80,3323.9441914199306,65.0,1.0,1.0,0.0,1.0,0.0,839.0889745120583,839.0889745120583,100.0,0.5,8,E3_large,ok,20,5.0,547.7681498861323,10,street_time
1.0,1,7,12,2.0,20.0,greedy_length_base,15346.194986867027,0.06549623499995505,1.0,15899.83046437744,1.0,18.0,600.0,1.5,1.0,30,80,15899.83046437744,60.0,1.0,1.0,0.0,1.0,0.0,553.6354775104132,553.6354775104132,100.0,0.5,8,E3_large,ok,20,5.0,551.9366296005462,10,length
1.0,1,3,16,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.06318407799972192,1.0,1466.3228047959105,1.0,18.0,600.0,1.5,1.0,30,80,1466.3228047959105,80.0,1.0,1.0,0.0,1.0,0.0,166.72343117523644,166.72343117523644,100.0,0.5,8,E3_large,ok,20,5.0,409.86214148992167,10,street_time
1.0,2,7,11,2.0,20.0,length_base,14431.183029648697,0.9082154540001284,1.0,15478.536985650419,1.0,18.0,600.0,1.5,1.0,30,80,15478.536985650419,55.0,1.0,1.0,0.0,1.0,0.0,1047.3539560017214,1047.3539560017214,100.0,0.5,9,E3_large,ok,20,5.0,592.5687271490924,10,length
1.0,2,5,13,2.0,20.0,length_ants20,13990.092702671329,0.6299983049993898,1.0,14792.04167675033,1.0,18.0,600.0,1.5,1.0,20,80,14792.04167675033,65.0,1.0,1.0,0.0,1.0,0.0,801.9489740790018,801.9489740790018,100.0,0.5,9,E3_large,ok,20,5.0,587.2474015971336,10,length
1.0,2,7,11,2.0,20.0,length_ants40,14321.264441704054,1.1603274749995762,1.0,15086.218590483892,1.0,18.0,600.0,1.5,1.0,40,80,15086.218590483892,55.0,1.0,1.0,0.0,1.0,0.0,764.9541487798374,764.9541487798374,100.0,0.5,9,E3_large,ok,20,5.0,590.7367506833482,10,length
1.0,2,3,15,2.0,20.0,length_iters50,14947.445411030065,0.5800380470000164,1.0,15331.51897296153,1.0,18.0,600.0,1.5,1.0,30,50,15331.51897296153,75.0,1.0,1.0,0.0,1.0,0.0,384.0735619314652,384.0735619314652,100.0,0.5,9,E3_large,ok,20,5.0,526.41662425278,10,length
1.0,2,6,12,2.0,20.0,length_iters120,14643.193566705966,1.373380023000209,1.0,15484.413291473025,1.0,18.0,600.0,1.5,1.0,30,120,15484.413291473025,60.0,1.0,1.0,0.0,1.0,0.0,841.2197247670595,841.2197247670595,100.0,0.5,9,E3_large,ok,20,5.0,596.1022361000471,10,length
0.8,2,9,9,2.0,20.0,length_alpha0.8,13788.718935523097,0.8662208859996099,1.0,14739.887817384651,1.0,18.0,600.0,1.5,1.0,30,80,14739.887817384651,45.0,1.0,1.0,0.0,1.0,0.0,951.168881861554,951.168881861554,100.0,0.5,9,E3_large,ok,20,5.0,581.8609922469989,10,length
1.2,1,4,15,2.0,20.0,length_alpha1.2,15045.344691272858,0.8641713719998734,1.0,15454.442050858992,1.0,18.0,600.0,1.5,1.0,30,80,15454.442050858992,75.0,1.0,1.0,0.0,1.0,0.0,409.09735958613464,409.09735958613464,100.0,0.5,9,E3_large,ok,20,5.0,553.7635483397532,10,length
1.0,2,9,9,1.5,20.0,length_beta1.5,13949.32826064047,0.909147221999774,1.0,14927.130650070567,1.0,18.0,600.0,1.5,1.0,30,80,14927.130650070567,45.0,1.0,1.0,0.0,1.0,0.0,977.8023894300966,977.8023894300966,100.0,0.5,9,E3_large,ok,20,5.0,582.4131838180658,10,length
1.0,1,5,14,2.5,20.0,length_beta2.5,13409.769847250407,0.9083759550003379,1.0,13765.10984764866,1.0,18.0,600.0,1.5,1.0,30,80,13765.10984764866,70.0,1.0,1.0,0.0,1.0,0.0,355.34000039825344,355.34000039825344,100.0,0.5,9,E3_large,ok,20,5.0,526.5039676060459,10,length
1.0,2,11,7,2.0,20.0,length_gamma0.7,14403.776836623883,0.893325499000639,0.7,15461.627425078206,1.0,18.0,600.0,1.5,1.0,30,80,15461.627425078206,35.0,1.0,1.0,0.0,1.0,0.0,1057.8505884543224,1057.8505884543224,100.0,0.5,9,E3_large,ok,20,5.0,589.987326751123,10,length
1.0,2,7,11,2.0,20.0,length_gamma1.3,13840.257390231467,0.9039139169999544,1.3,14599.54600138578,1.0,18.0,600.0,1.5,1.0,30,80,14599.54600138578,55.0,1.0,1.0,0.0,1.0,0.0,759.2886111543114,759.2886111543114,100.0,0.5,9,E3_large,ok,20,5.0,582.7199664921386,10,length
1.0,2,4,14,2.0,20.0,length_rho0.3,14834.493979093451,0.8755686470003639,1.0,15145.025626075307,1.0,18.0,600.0,1.5,1.0,30,80,15145.025626075307,70.0,1.0,1.0,0.0,1.0,0.0,310.53164698185606,310.53164698185606,100.0,0.3,9,E3_large,ok,20,5.0,506.1768461635688,10,length
1.0,2,7,11,2.0,20.0,length_rho0.7,14059.467813076852,0.9771618779996061,1.0,14830.853808341804,1.0,18.0,600.0,1.5,1.0,30,80,14830.853808341804,55.0,1.0,1.0,0.0,1.0,0.0,771.385995264952,771.385995264952,100.0,0.7,9,E3_large,ok,20,5.0,586.3734735395617,10,length
1.0,2,1,17,2.0,20.0,street_time_base,1219.3799117418089,0.8008482129998811,1.0,1325.1649072367168,1.0,18.0,600.0,1.5,1.0,30,80,1325.1649072367168,85.0,1.0,1.0,0.0,1.0,0.0,105.784995494908,105.784995494908,100.0,0.5,9,E3_large,ok,20,5.0,392.4181740743628,10,street_time
1.0,1,1,18,2.0,20.0,street_time_ants20,1171.3046397196372,0.5670718699993813,1.0,1350.8770352674674,1.0,18.0,600.0,1.5,1.0,20,80,1350.8770352674674,90.0,1.0,1.0,0.0,1.0,0.0,179.57239554783013,179.57239554783013,100.0,0.5,9,E3_large,ok,20,5.0,408.4863276021375,10,street_time
1.0,2,0,18,2.0,20.0,street_time_ants40,1238.8331338583448,1.0624219990004349,1.0,1319.1496080969903,1.0,18.0,600.0,1.5,1.0,40,80,1319.1496080969903,90.0,1.0,1.0,0.0,1.0,0.0,80.31647423864547,80.31647423864547,100.0,0.5,9,E3_large,ok,20,5.0,386.4399574369388,10,street_time
1.0,3,1,16,2.0,20.0,street_time_iters50,1154.2650184223116,0.5431180949999543,1.0,1257.4670546921818,1.0,18.0,600.0,1.5,1.0,30,50,1257.4670546921818,80.0,1.0,1.0,0.0,1.0,0.0,103.20203626987018,103.20203626987018,100.0,0.5,9,E3_large,ok,20,5.0,399.18887947009364,10,street_time
1.0,1,0,19,2.0,20.0,street_time_iters120,1216.0512936361572,1.186525778000032,1.0,1324.0415125515606,1.0,18.0,600.0,1.5,1.0,30,120,1324.0415125515606,95.0,1.0,1.0,0.0,1.0,0.0,107.99021891540332,107.99021891540332,100.0,0.5,9,E3_large,ok,20,5.0,412.74612964887274,10,street_time
0.8,3,0,17,2.0,20.0,street_time_alpha0.8,1166.5968376998449,0.8525732600000993,1.0,1260.7045617300082,1.0,18.0,600.0,1.5,1.0,30,80,1260.7045617300082,85.0,1.0,1.0,0.0,1.0,0.0,94.10772403016324,94.10772403016324,100.0,0.5,9,E3_large,ok,20,5.0,394.2115158819148,10,street_time
1.2,1,1,18,2.0,20.0,street_time_alpha1.2,1390.1329483334816,0.8562545950007916,1.0,1499.8761014558681,1.0,18.0,600.0,1.5,1.0,30,80,1499.8761014558681,90.0,1.0,1.0,0.0,1.0,0.0,109.74315312238656,109.74315312238656,100.0,0.5,9,E3_large,ok,20,5.0,427.25293420698324,10,street_time
1.0,2,0,18,1.5,20.0,street_time_beta1.5,1505.3705098516948,0.8177800379999098,1.0,1568.1748890873378,1.0,18.0,600.0,1.5,1.0,30,80,1568.1748890873378,90.0,1.0,1.0,0.0,1.0,0.0,62.80437923564307,62.80437923564307,100.0,0.5,9,E3_large,ok,20,5.0,391.67022465374055,10,street_time
1.0,1,1,18,2.5,20.0,street_time_beta2.5,1159.6749327101904,0.8107999870007916,1.0,1338.2781860072337,1.0,18.0,600.0,1.5,1.0,30,80,1338.2781860072337,90.0,1.0,1.0,0.0,1.0,0.0,178.60325329704318,178.60325329704318,100.0,0.5,9,E3_large,ok,20,5.0,407.5171853513506,10,street_time
1.0,2,3,15,2.0,20.0,street_time_gamma0.7,1272.5793838729373,0.8591026359999887,0.7,1499.4521994218985,1.0,18.0,600.0,1.5,1.0,30,80,1499.4521994218985,75.0,1.0,1.0,0.0,1.0,0.0,226.87281554896106,226.87281554896106,100.0,0.5,9,E3_large,ok,20,5.0,463.88202253852626,10,street_time
1.0,4,0,16,2.0,20.0,street_time_gamma1.3,1279.3178255238201,0.8118136379998759,1.3,1376.7741779755472,1.0,18.0,600.0,1.5,1.0,30,80,1376.7741779755472,80.0,1.0,1.0,0.0,1.0,0.0,97.45635245172713,97.45635245172713,100.0,0.5,9,E3_large,ok,20,5.0,407.4844741758352,10,street_time
1.0,4,0,16,2.0,20.0,street_time_rho0.3,1409.7847995042982,0.8112523749996399,1.0,1505.6010029744614,1.0,18.0,600.0,1.5,1.0,30,80,1505.6010029744614,80.0,1.0,1.0,0.0,1.0,0.0,95.81620347016309,95.81620347016309,100.0,0.3,9,E3_large,ok,20,5.0,416.7165730259776,10,street_time
1.0,1,0,19,2.0,20.0,street_time_rho0.7,1120.820291713081,0.8022167789995365,1.0,1228.8105106284843,1.0,18.0,600.0,1.5,1.0,30,80,1228.8105106284843,95.0,1.0,1.0,0.0,1.0,0.0,107.99021891540332,107.99021891540332,100.0,0.7,9,E3_large,ok,20,5.0,404.8102128219498,10,street_time
1.0,2,11,7,2.0,20.0,random_length_base,34487.01822066309,0.11167257499982952,1.0,36737.39312089164,1.0,18.0,600.0,1.5,1.0,30,80,36737.39312089164,35.0,1.0,1.0,0.0,1.0,207.7517334107274,2250.374900228546,2042.6231668178186,100.0,0.5,9,E3_large,ok,20,5.0,807.7517334107274,10,length
1.0,1,4,15,2.0,20.0,random_street_time_base,2882.668144849144,0.06264100899988989,1.0,3328.58768584183,1.0,18.0,600.0,1.5,1.0,30,80,3328.58768584183,75.0,1.0,1.0,0.0,1.0,0.0,445.919540992686,445.919540992686,100.0,0.5,9,E3_large,ok,20,5.0,530.5388196427408,10,street_time
1.0,2,6,12,2.0,20.0,greedy_length_base,15346.194986867027,0.06300118499984819,1.0,16161.808998180386,1.0,18.0,600.0,1.5,1.0,30,80,16161.808998180386,60.0,1.0,1.0,0.0,1.0,7.8189264360646575,815.6140113133579,807.7950848772932,100.0,0.5,9,E3_large,ok,20,5.0,607.8189264360647,10,length
1.0,2,3,15,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.06627507500070351,1.0,1626.9799105792665,1.0,18.0,600.0,1.5,1.0,30,80,1626.9799105792665,75.0,1.0,1.0,0.0,1.0,0.0,327.3805369585923,327.3805369585923,100.0,0.5,9,E3_large,ok,20,5.0,466.36214148992167,10,street_time
1.0,1,5,14,2.0,20.0,length_base,14451.130858578535,0.877481194000211,1.0,15080.948659281878,1.0,18.0,600.0,1.5,1.0,30,80,15080.948659281878,70.0,1.0,1.0,0.0,1.0,0.0,629.8178007033416,629.8178007033416,100.0,0.5,10,E3_large,ok,20,5.0,537.0188941290713,10,length
1.0,1,5,14,2.0,20.0,length_ants20,14430.175642443186,0.6236938510000982,1.0,15058.247175135248,1.0,18.0,600.0,1.5,1.0,20,80,15058.247175135248,70.0,1.0,1.0,0.0,1.0,0.0,628.0715326920622,628.0715326920622,100.0,0.5,10,E3_large,ok,20,5.0,536.6696405268154,10,length
1.0,3,7,10,2.0,20.0,length_ants40,13629.359033674646,1.1458333219998167,1.0,14294.05256010555,1.0,18.0,600.0,1.5,1.0,40,80,14294.05256010555,50.0,1.0,1.0,0.0,1.0,0.0,664.6935264309053,664.6935264309053,100.0,0.5,10,E3_large,ok,20,5.0,522.3030675640416,10,length
1.0,1,6,13,2.0,20.0,length_iters50,13788.718935523097,0.6365504830000646,1.0,14365.663433702424,1.0,18.0,600.0,1.5,1.0,30,50,14365.663433702424,65.0,1.0,1.0,0.0,1.0,0.0,576.9444981793274,576.9444981793274,100.0,0.5,10,E3_large,ok,20,5.0,525.9786954114805,10,length
1.0,2,4,14,2.0,20.0,length_iters120,14040.122483874025,1.318730080000023,1.0,14440.51609553692,1.0,18.0,600.0,1.5,1.0,30,120,14440.51609553692,70.0,1.0,1.0,0.0,1.0,0.0,400.3936116628942,400.3936116628942,100.0,0.5,10,E3_large,ok,20,5.0,530.2455184977605,10,length
0.8,1,7,12,2.0,20.0,length_alpha0.8,14363.66090804814,0.889047154999389,1.0,14858.366073118628,1.0,18.0,600.0,1.5,1.0,30,80,14858.366073118628,60.0,1.0,1.0,0.0,1.0,0.0,494.7051650704893,494.7051650704893,100.0,0.5,10,E3_large,ok,20,5.0,535.5610616202314,10,length
1.2,2,2,16,2.0,20.0,length_alpha1.2,14695.577278340508,0.8933986860001824,1.0,14887.673843604725,1.0,18.0,600.0,1.5,1.0,30,80,14887.673843604725,80.0,1.0,1.0,0.0,1.0,0.0,192.09656526421634,192.09656526421634,100.0,0.5,10,E3_large,ok,20,5.0,518.769097832068,10,length
1.0,2,4,14,1.5,20.0,length_beta1.5,15063.091882897674,0.8840164000002915,1.0,15540.385607281089,1.0,18.0,600.0,1.5,1.0,30,80,15540.385607281089,70.0,1.0,1.0,0.0,1.0,0.0,477.2937243834151,477.2937243834151,100.0,0.5,10,E3_large,ok,20,5.0,528.9714629968338,10,length
1.0,2,6,12,2.5,20.0,length_beta2.5,14964.397412091257,0.9008170779998181,1.0,15617.600758984767,1.0,18.0,600.0,1.5,1.0,30,80,15617.600758984767,60.0,1.0,1.0,0.0,1.0,0.0,653.2033468935097,653.2033468935097,100.0,0.5,10,E3_large,ok,20,5.0,536.0979501713505,10,length
1.0,2,5,13,2.0,20.0,length_gamma0.7,14007.08390531374,0.8783112799992523,0.7,14529.861456822196,1.0,18.0,600.0,1.5,1.0,30,80,14529.861456822196,65.0,1.0,1.0,0.0,1.0,0.0,522.7775515084554,522.7775515084554,100.0,0.5,10,E3_large,ok,20,5.0,507.2942082816219,10,length
1.0,2,5,13,2.0,20.0,length_gamma1.3,14751.82093342145,0.9522498679998534,1.3,15252.96105792963,1.0,18.0,600.0,1.5,1.0,30,80,15252.96105792963,65.0,1.0,1.0,0.0,1.0,0.0,501.14012450817916,501.14012450817916,100.0,0.5,10,E3_large,ok,20,5.0,514.2486098431716,10,length
1.0,1,5,14,2.0,20.0,length_rho0.3,14421.8505106569,0.9216749159995743,1.0,14765.233375019538,1.0,18.0,600.0,1.5,1.0,30,80,14765.233375019538,70.0,1.0,1.0,0.0,1.0,0.0,343.38286436263814,343.38286436263814,100.0,0.3,10,E3_large,ok,20,5.0,536.5308883303774,10,length
